change_id,comparison_month,before_snapshot_date,after_snapshot_date,change_type,semantic_type,source_name,record_identity,source_record_id,changed_fields,old_value,new_value,source_url,interpretation_note
chg-4750f0dc9b83f1bd,2026-09,2026-08-23,2026-09-01,estimated_cost_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|GLOBALID|{B0CC5BDD-65F8-416D-8966-F9EFC788BD36},0000000,estimated_cost,"{""estimated_cost"": ""24750000""}","{""estimated_cost"": ""24750000.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f0000000.pdf,Estimated cost is not actual spending or final project cost.
chg-fcef9f15bd9f3620,2026-09,2026-08-23,2026-09-01,estimated_cost_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|GLOBALID|{C2DEDB3E-4261-4A1D-AE43-ECC400771825},,estimated_cost,"{""estimated_cost"": ""24467804""}","{""estimated_cost"": ""24467804.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f,Estimated cost is not actual spending or final project cost.
chg-1f41fbdf078c0a98,2026-09,2026-08-23,2026-09-01,estimated_cost_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|GLOBALID|{CF0EB6DA-346A-4F9C-BB67-2091FB6CCE9F},,estimated_cost,"{""estimated_cost"": ""1600000""}","{""estimated_cost"": ""1600000.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f,Estimated cost is not actual spending or final project cost.
chg-72b8a45274112679,2026-09,2026-08-23,2026-09-01,estimated_cost_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|GLOBALID|{E9BD6183-FA3A-4FDC-B5F7-C298475E7C00},0000000,estimated_cost,"{""estimated_cost"": ""25000000""}","{""estimated_cost"": ""25000000.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f0000000.pdf,Estimated cost is not actual spending or final project cost.
chg-ea5e0bcf2c920d5f,2026-09,2026-08-23,2026-09-01,estimated_cost_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|GLOBALID|{F7F9AE68-EEA3-4721-A319-3F3CC4F3AA1E},,estimated_cost,"{""estimated_cost"": ""3000000""}","{""estimated_cost"": ""3000000.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f,Estimated cost is not actual spending or final project cost.
chg-e9a2b7bd9a92fd7e,2026-09,2026-08-23,2026-09-01,estimated_cost_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|GLOBALID|{FB1A0DFA-FF8B-422F-99DE-D472FBC93615},,estimated_cost,"{""estimated_cost"": ""72000""}","{""estimated_cost"": ""72000.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f,Estimated cost is not actual spending or final project cost.
chg-b4c6b193f5188452,2026-09,2026-08-23,2026-09-01,estimated_cost_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|GLOBALID|{FF75DBD1-A711-4047-B067-BDB7FD531873},0000000,estimated_cost,"{""estimated_cost"": ""1500000""}","{""estimated_cost"": ""1500000.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f0000000.pdf,Estimated cost is not actual spending or final project cost.
chg-b7dbce8471cbb7b9,2026-09,2026-08-23,2026-09-01,estimated_cost_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|NATIVE|1000248,1000248,estimated_cost,"{""estimated_cost"": ""9220000""}","{""estimated_cost"": ""9220000.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1000248.pdf,Estimated cost is not actual spending or final project cost.
chg-21b611bb14c1560c,2026-09,2026-08-23,2026-09-01,estimated_cost_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|NATIVE|1000446,1000446,estimated_cost,"{""estimated_cost"": ""6930000""}","{""estimated_cost"": ""6930000.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1000446.pdf,Estimated cost is not actual spending or final project cost.
chg-49ccaccc247674c0,2026-09,2026-08-23,2026-09-01,estimated_cost_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|NATIVE|1000750,1000750,estimated_cost,"{""estimated_cost"": ""55604452""}","{""estimated_cost"": ""55604452.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1000750.pdf,Estimated cost is not actual spending or final project cost.
chg-1e066b213fdb7ac9,2026-09,2026-08-23,2026-09-01,estimated_cost_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|NATIVE|1000751|GLOBALID|{ED43CAC8-7F70-4340-8F07-E73C4B78A5A1},1000751,estimated_cost,"{""estimated_cost"": ""2280000""}","{""estimated_cost"": ""2300000.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1000751.pdf,Estimated cost is not actual spending or final project cost.
chg-808ac21f154f95ef,2026-09,2026-08-23,2026-09-01,estimated_cost_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|NATIVE|1000751|GLOBALID|{FD3357E3-EC61-49A5-A988-FA2CED1BA3A0},1000751,estimated_cost,"{""estimated_cost"": ""1270000""}","{""estimated_cost"": ""1300000.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1000751.pdf,Estimated cost is not actual spending or final project cost.
chg-bc509cc306d93d25,2026-09,2026-08-23,2026-09-01,estimated_cost_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|NATIVE|1001151,1001151,estimated_cost,"{""estimated_cost"": ""30000000""}","{""estimated_cost"": ""30000000.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001151.pdf,Estimated cost is not actual spending or final project cost.
chg-9b1b4a32137c12a8,2026-09,2026-08-23,2026-09-01,estimated_cost_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|NATIVE|1001171,1001171,estimated_cost,"{""estimated_cost"": ""25000""}","{""estimated_cost"": ""6800000.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001171.pdf,Estimated cost is not actual spending or final project cost.
chg-072c99e681bca783,2026-09,2026-08-23,2026-09-01,estimated_cost_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|NATIVE|1001176,1001176,estimated_cost,"{""estimated_cost"": ""90000""}","{""estimated_cost"": ""90000.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001176.pdf,Estimated cost is not actual spending or final project cost.
chg-2bfb7223c8322413,2026-09,2026-08-23,2026-09-01,estimated_cost_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|NATIVE|1001365,1001365,estimated_cost,"{""estimated_cost"": ""1712253""}","{""estimated_cost"": ""1712253.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001365.pdf,Estimated cost is not actual spending or final project cost.
chg-09e78ca6515ef9a2,2026-09,2026-08-23,2026-09-01,estimated_cost_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|NATIVE|1001426,1001426,estimated_cost,"{""estimated_cost"": ""1500000""}","{""estimated_cost"": ""1500000.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001426.pdf,Estimated cost is not actual spending or final project cost.
chg-6d6a5f6913cda81a,2026-09,2026-08-23,2026-09-01,estimated_cost_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|NATIVE|1001516,1001516,estimated_cost,"{""estimated_cost"": ""532787""}","{""estimated_cost"": ""532787.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001516.pdf,Estimated cost is not actual spending or final project cost.
chg-33703d941e01ec6f,2026-09,2026-08-23,2026-09-01,estimated_cost_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|NATIVE|1001517,1001517,estimated_cost,"{""estimated_cost"": ""1188166""}","{""estimated_cost"": ""1188166.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001517.pdf,Estimated cost is not actual spending or final project cost.
chg-ee2268d53e09f675,2026-09,2026-08-23,2026-09-01,estimated_cost_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|NATIVE|1001518,1001518,estimated_cost,"{""estimated_cost"": ""4080000""}","{""estimated_cost"": ""4080000.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001518.pdf,Estimated cost is not actual spending or final project cost.
chg-bf558c5755cd5c0a,2026-09,2026-08-23,2026-09-01,estimated_cost_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|NATIVE|1001527,1001527,estimated_cost,"{""estimated_cost"": ""200000""}","{""estimated_cost"": ""1100000.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001527.pdf,Estimated cost is not actual spending or final project cost.
chg-d89fef8363cee5d5,2026-09,2026-08-23,2026-09-01,estimated_cost_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|NATIVE|1001531,1001531,estimated_cost,"{""estimated_cost"": ""2399631""}","{""estimated_cost"": ""2399631.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001531.pdf,Estimated cost is not actual spending or final project cost.
chg-7d32d5cd4606440a,2026-09,2026-08-23,2026-09-01,estimated_cost_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|NATIVE|1001541|GLOBALID|{56F4F8FE-8FA4-45C8-82E8-4536A238831E},1001541,estimated_cost,"{""estimated_cost"": ""1000000""}","{""estimated_cost"": ""1000000.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001541.pdf,Estimated cost is not actual spending or final project cost.
chg-67cb9b73e0911b4f,2026-09,2026-08-23,2026-09-01,estimated_cost_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|NATIVE|1001541|GLOBALID|{B2343E2C-5B7F-4CD8-A6A1-71C107AAEC64},1001541,estimated_cost,"{""estimated_cost"": ""1000000""}","{""estimated_cost"": ""1000000.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001541.pdf,Estimated cost is not actual spending or final project cost.
chg-0a8f187a3d9f9df4,2026-09,2026-08-23,2026-09-01,estimated_cost_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|NATIVE|1001564,1001564,estimated_cost,"{""estimated_cost"": ""1046500""}","{""estimated_cost"": ""1046500.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001564.pdf,Estimated cost is not actual spending or final project cost.
chg-d8191a443e89c9ba,2026-09,2026-08-23,2026-09-01,estimated_cost_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|NATIVE|1001565,1001565,estimated_cost,"{""estimated_cost"": ""6400000""}","{""estimated_cost"": ""6400000.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001565.pdf,Estimated cost is not actual spending or final project cost.
chg-8cde4212d7fdf14d,2026-09,2026-08-23,2026-09-01,estimated_cost_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|NATIVE|1001585,1001585,estimated_cost,"{""estimated_cost"": ""6800000""}","{""estimated_cost"": ""6800000.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001585.pdf,Estimated cost is not actual spending or final project cost.
chg-8743ea13a4be1c66,2026-09,2026-08-23,2026-09-01,estimated_cost_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|NATIVE|1001594,1001594,estimated_cost,"{""estimated_cost"": ""320000""}","{""estimated_cost"": ""320000.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001594.pdf,Estimated cost is not actual spending or final project cost.
chg-9e13711dc7594509,2026-09,2026-08-23,2026-09-01,estimated_cost_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|NATIVE|1001618,1001618,estimated_cost,"{""estimated_cost"": ""500000""}","{""estimated_cost"": ""500000.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001618.pdf,Estimated cost is not actual spending or final project cost.
chg-511a401ef0a45034,2026-09,2026-08-23,2026-09-01,estimated_cost_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|NATIVE|1001674,1001674,estimated_cost,"{""estimated_cost"": ""5400000""}","{""estimated_cost"": ""5400000.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001674.pdf,Estimated cost is not actual spending or final project cost.
chg-937b2aa966935875,2026-09,2026-08-23,2026-09-01,estimated_cost_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|NATIVE|1001809|GLOBALID|{822B4F71-1600-4EF4-B888-D05470371B37},1001809,estimated_cost,"{""estimated_cost"": ""19700000""}","{""estimated_cost"": ""19700000.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001809.pdf,Estimated cost is not actual spending or final project cost.
chg-708679824cb5f142,2026-09,2026-08-23,2026-09-01,estimated_cost_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|NATIVE|1001809|GLOBALID|{93E78F13-6E2D-4CCE-8C8E-F295D1C3A44B},1001809,estimated_cost,"{""estimated_cost"": ""6068935""}","{""estimated_cost"": ""6068935.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001809.pdf,Estimated cost is not actual spending or final project cost.
chg-258522888a21f063,2026-09,2026-08-23,2026-09-01,estimated_cost_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|NATIVE|1001810.15,1001810.15,estimated_cost,"{""estimated_cost"": ""1200000""}","{""estimated_cost"": ""1200000.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001810.15.pdf,Estimated cost is not actual spending or final project cost.
chg-d12c11c27ab9e3e9,2026-09,2026-08-23,2026-09-01,estimated_cost_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|NATIVE|1001810.16,1001810.16,estimated_cost,"{""estimated_cost"": ""1480000""}","{""estimated_cost"": ""1480000.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001810.16.pdf,Estimated cost is not actual spending or final project cost.
chg-1e54fb1905ee7233,2026-09,2026-08-23,2026-09-01,estimated_cost_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|NATIVE|1001810.19,1001810.19,estimated_cost,"{""estimated_cost"": ""1260000""}","{""estimated_cost"": ""1260000.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001810.19.pdf,Estimated cost is not actual spending or final project cost.
chg-700eb1392d126da5,2026-09,2026-08-23,2026-09-01,estimated_cost_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|NATIVE|1001810.20,1001810.20,estimated_cost,"{""estimated_cost"": ""1320000""}","{""estimated_cost"": ""1320000.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001810.20.pdf,Estimated cost is not actual spending or final project cost.
chg-79d593ab7978d5d1,2026-09,2026-08-23,2026-09-01,estimated_cost_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|NATIVE|1001810.21,1001810.21,estimated_cost,"{""estimated_cost"": ""1150000""}","{""estimated_cost"": ""1150000.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001810.21.pdf,Estimated cost is not actual spending or final project cost.
chg-777611e69d15706e,2026-09,2026-08-23,2026-09-01,estimated_cost_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|NATIVE|1001810.22,1001810.22,estimated_cost,"{""estimated_cost"": ""2140000""}","{""estimated_cost"": ""2140000.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001810.22.pdf,Estimated cost is not actual spending or final project cost.
chg-69b3744d0676e5de,2026-09,2026-08-23,2026-09-01,estimated_cost_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|NATIVE|1001810.23,1001810.23,estimated_cost,"{""estimated_cost"": ""1460000""}","{""estimated_cost"": ""1460000.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001810.23.pdf,Estimated cost is not actual spending or final project cost.
chg-9477e044b1edd644,2026-09,2026-08-23,2026-09-01,estimated_cost_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|NATIVE|1001810.24,1001810.24,estimated_cost,"{""estimated_cost"": ""1130000""}","{""estimated_cost"": ""1130000.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001810.24.pdf,Estimated cost is not actual spending or final project cost.
chg-1235f5d4f9842087,2026-09,2026-08-23,2026-09-01,estimated_cost_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|NATIVE|1001810.6,1001810.6,estimated_cost,"{""estimated_cost"": ""2167000""}","{""estimated_cost"": ""2167000.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001810.6.pdf,Estimated cost is not actual spending or final project cost.
chg-b269985561704f21,2026-09,2026-08-23,2026-09-01,estimated_cost_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|NATIVE|1001810.7,1001810.7,estimated_cost,"{""estimated_cost"": ""1200000""}","{""estimated_cost"": ""1200000.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001810.7.pdf,Estimated cost is not actual spending or final project cost.
chg-58363b95252ca12c,2026-09,2026-08-23,2026-09-01,estimated_cost_changed,,capital_improvements,CAPITAL_IMPROVEMENTS|NATIVE|1001865.2,1001865.2,estimated_cost,"{""estimated_cost"": ""77604828""}","{""estimated_cost"": ""77604828.0""}",https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001865.2.pdf,Estimated cost is not actual spending or final project cost.
